,Address,Price,Beds,Source,lat,long
273,"1004 Springfield Ave, Urbana, IL 61801",750,1bd,Trulia,40.112870632653056,-88.22088597959184
274,"901 Springfield Ave, Urbana, IL 61801",925,2bd,Trulia,40.112723,-88.219494
275,"1007 W  Main St, Urbana, IL 61801",1320,1bd,Trulia,40.1142098,-88.22164182438983
276,"307 W  Elm St, Urbana, IL 61801",710,1bd,Trulia,40.111308,-88.21123349526087
277,"210 N  Central Ave, Urbana, IL 61801",940,1bd,Trulia,40.11376142857143,-88.21135193877551
278,"401 W  Elm St, Urbana, IL 61801",4200,9bd,Trulia,40.111340999999996,-88.211978
279,"709 W  Nevada St, Urbana, IL 61801",1200,2bd,Trulia,40.106412020408165,-88.21625151020407
280,"1004 W  Main St, Urbana, IL 61801",1590,2bd,Trulia,40.1146874,-88.2209608
281,"702 West Green Street , Urbana, IL 61801",1395-1495,3bd,Trulia,40.110856999999996,-88.21629999999999
282,"202 S Lincoln Ave, Urbana, IL 61801",850-950,1-2bd,Trulia,40.111259950000004,-88.21904437367212
283,"208 N Harvey St, Urbana, IL 61801",1295-1675,2-3bd,Trulia,40.114215650000006,-88.22207415
284,"806 W  Stoughton St, Urbana, IL 61801",695,1bd,Trulia,40.113640000000004,-88.2183842
285,"610 West Elm Street, Urbana, IL 61801",895-1395,1-3bd,Trulia,40.111559407229315,-88.2148392160135
286,"905 W Springfield Ave, Urbana, IL 61801",1295-1675,2-3bd,Trulia,40.112521599999994,-88.21994457515625
287,"707 West Elm Street, Urbana, IL 61801",1050-1395,3-4bd,Trulia,40.1113805259763,-88.2163068962851
288,"401 S  Busey Ave, Urbana, IL 61801",1695,3bd,Trulia,40.10943605613736,-88.21782443584287
289,"410 W Green St, Urbana, IL 61801",775-895,Studio-1bd,Trulia,40.110825000000006,-88.21277599999999
290,"115 W  Washington St, Urbana, IL 61801",795,1bd,Trulia,40.10549083282672,-88.20902311702322
291,"612 W  Elm St, Urbana, IL 61801",1795,4bd,Trulia,40.11155921615592,-88.21486346110412
292,"606 W  Elm St, Urbana, IL 61801",1295,4bd,Trulia,40.1115597893761,-88.2147907258323
293,"813 W  Main St, Urbana, IL 61801",995,2bd,Trulia,40.11428712209252,-88.21779520040691
294,"705 W  Elm St, Urbana, IL 61801",950,2bd,Trulia,40.111381017317534,-88.21627926419006
295,"404 S  Urbana Ave, Urbana, IL 61801",815,2bd,Trulia,40.109843469387755,-88.20360551020407
296,"503 W  Green St, Urbana, IL 61801",795,Studio,Trulia,40.11043,-88.21356740106953
297,"808 N  Lincoln Ave, Urbana, IL 61801",995,2bd,Trulia,40.1193392244898,-88.21931757142858
298,"1905 N  Lincoln Ave, Urbana, IL 61801",1725,3bd,Trulia,40.130830148856916,-88.21964614255974
299,"404 E  Green St, Urbana, IL 61802",895,2bd,Trulia,40.11088644897959,-88.20354120408163
300,"709 W  Illinois St, Urbana, IL 61801",2400,4bd,Trulia,40.109027479913344,-88.21630110451572
301,"104 S  Grove St, Urbana, IL 61802",890,1bd,Trulia,40.11272906122449,-88.20132573469388
302,"1003 W  Clark St, Urbana, IL 61801",930,1bd,Trulia,40.11525585,-88.22116987379101
303,"701 W  Indiana Ave, Urbana, IL 61801",1100,2bd,Trulia,40.1027291155518,-88.21602012596576
304,"2610 E  Illinois St, Urbana, IL 61802",1400,3bd,Trulia,40.108506889797944,-88.17122365268608
305,"104 S  Grove St, Urbana, IL 61802",760,1bd,Trulia,40.11272906122449,-88.20132573469388
306,"2309 Rainbow Vw, Urbana, IL 61802",1700,3bd,Trulia,40.10373576860911,-88.17825594921158
307,"205 W  Park St, Urbana, IL 61801",2500,4bd,Trulia,40.117349918367346,-88.209254
308,"211 W  Illinois St, Urbana, IL 61801",760,1bd,Trulia,40.1091195136946,-88.20913601122628
309,"1903 E  Florida Ave, Urbana, IL 61802",1450,3bd,Trulia,40.098717,-88.183655
310,"402 S  Grove St, Urbana, IL 61801",1200,2bd,Trulia,40.109888653061226,-88.20124169387755
311,"2405 Whitson Cir, Urbana, IL 61801",1450,3bd,Trulia,40.08641267982914,-88.19238597478933
312,"711 S  Lynn St, Urbana, IL 61801",1250,2bd,Trulia,40.10750723232323,-88.19801924242424
313,"606 S  Broadway Ave, Urbana, IL 61801",2100,6bd,Trulia,40.10825360231243,-88.20720653001335
314,"2643 Muirfield Pl, Urbana, IL 61802",5000,3bd,Trulia,40.08521620493386,-88.17204486734542
315,"704 W  Western Ave, Urbana, IL 61801",1175,2bd,Trulia,40.112228,-88.21775
316,"707 E  Green St, Urbana, IL 61802",2000,6bd,Trulia,40.110782,-88.199317
317,"214 W  Vermont Ave, Urbana, IL 61801",1850,3bd,Trulia,40.099960656565656,-88.20994482828283
318,"606 E  Elm St, Urbana, IL 61802",815,1bd,Trulia,40.112021999999996,-88.20075
319,"601 W  Nevada St, Urbana, IL 61801",2100,3bd,Trulia,40.106425898989905,-88.21456379797979
320,"104 S  Grove St, Urbana, IL 61802",975,1bd,Trulia,40.11272906122449,-88.20132573469388
321,"104 S  Grove St, Urbana, IL 61802",760,1bd,Trulia,40.11272906122449,-88.20132573469388
322,"104 S  Grove St, Urbana, IL 61802",890,1bd,Trulia,40.11272906122449,-88.20132573469388
323,"104 S  Grove St, Urbana, IL 61802",925,1bd,Trulia,40.11272906122449,-88.20132573469388
324,"601 E  High St, Urbana, IL 61801",1200,2bd,Trulia,40.109937,-88.201192
325,"802 E  Michigan Ave, Urbana, IL 61801",1100,2bd,Trulia,40.1016785688794,-88.19891574259103
326,"705 W  Stoughton St, Urbana, IL 61801",1490,2bd,Trulia,40.11308376980759,-88.2162464562762
327,"907 W  Stoughton St, Urbana, IL 61801",1490,2bd,Trulia,40.113353599999996,-88.22010370000001
328,"504 E  Dodson Dr, Urbana, IL 61802",2250,3bd,Trulia,40.11745461126872,-88.17255767879435
329,"609 W  Main St, Urbana, IL 61801",1490,2bd,Trulia,40.113876816326524,-88.21495630612245
330,"1007 W  Clark St, Urbana, IL 61801",850,1bd,Trulia,40.1151723,-88.22161059628647
331,"1007 W  Clark St, Urbana, IL 61801",1090,2bd,Trulia,40.1151723,-88.22161059628647
332,"309 N  Busey Ave, Urbana, IL 61801",1490,2bd,Trulia,40.11514293303783,-88.21750332980398
333,"411 W  California Ave, Urbana, IL 61801",1490,3bd,Trulia,40.10825383964135,-88.21199864727248
334,"3201 Fawn Hill Ct, Urbana, IL 61802",2800,3bd,Trulia,40.077766,-88.189832
335,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
336,"904 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.120171475274624,-88.20770863866582
337,"904 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.120171475274624,-88.20770863866582
338,"904 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.120171475274624,-88.20770863866582
339,"908 N  Broadway Ave, Urbana, IL 61801",775,1bd,Trulia,40.12018438157885,-88.2077092012483
340,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
341,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
342,"904 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.120171475274624,-88.20770863866582
343,"2017 Philo Rd, Urbana, IL 61802",840,1bd,Trulia,40.0912685,-88.191057
344,"809 E  High St, Urbana, IL 61801",735,1bd,Trulia,40.109968463669674,-88.19888003449825
345,"1404 N  Broadway Ave, Urbana, IL 61801",1095,2bd,Trulia,40.12596543199234,-88.20759977254406
346,"105 N  Coler Ave, Urbana, IL 61801",1800,3bd,Trulia,40.112911744190434,-88.21616802325491
347,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
348,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
349,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
350,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
351,"904 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.120171475274624,-88.20770863866582
352,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
353,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
354,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
355,"904 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.120171475274624,-88.20770863866582
356,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
357,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
358,"904 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.120171475274624,-88.20770863866582
359,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
360,"403 E  Elm St, Urbana, IL 61802",675,1bd,Trulia,40.111478,-88.2033075
361,"904 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.120171475274624,-88.20770863866582
362,"904 N  Broadway Ave, Urbana, IL 61801",775,1bd,Trulia,40.120171475274624,-88.20770863866582
363,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
364,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
365,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
366,"1702 Golfview Dr, Urbana, IL 61801",1800,3bd,Trulia,40.12851066691321,-88.20209319937601
367,"904 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.120171475274624,-88.20770863866582
368,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
369,"301 W  Illinois St, Urbana, IL 61801",1430,3bd,Trulia,40.109101,-88.210474
370,"908 N  Broadway Ave, Urbana, IL 61801",775,1bd,Trulia,40.12018438157885,-88.2077092012483
371,"2120 S  Vine St, Urbana, IL 61801",3350,5bd,Trulia,40.090559884467396,-88.20467962137606
372,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
373,"310 W  Iowa St, Urbana, IL 61801",2830,4bd,Trulia,40.10474528571429,-88.21113885714286
374,"704 W Elm St, Urbana, IL 61801",1150,2bd,Trulia,40.11154511127022,-88.21628410124646
375,"702 W Elm St, Urbana, IL 61801",1150,2bd,Trulia,40.111545555635104,-88.21625655062323
376,"704 W  Elm St, Urbana, IL 61801",1150,2bd,Trulia,40.11154511127022,-88.21628410124646
377,"309 S  Coler Ave, Urbana, IL 61801",1575,4bd,Trulia,40.110456489795915,-88.21615383673469
378,"1907 E  Florida Ave, Urbana, IL 61802",1400,3bd,Trulia,40.098723,-88.183295
379,"1208 Ogelthorpe Ave, Urbana, IL 61802",1500,3bd,Trulia,40.10339565,-88.17472190000001
380,"711 W Elm St, Urbana, IL 61801",1525-1650,3-4bd,Trulia,40.111379543293836,-88.21636216047517
381,"102 N  Gregory St, Urbana, IL 61801",752,2bd,Trulia,40.112294399999996,-88.22019030000001
382,"908 N  Broadway Ave, Urbana, IL 61801",895,2bd,Trulia,40.12018438157885,-88.2077092012483
383,"607 S  Cottage Grove Ave, Urbana, IL 61802",1190,3bd,Trulia,40.108391775510206,-88.1958383877551
384,"903 N Lincoln Avenue, Urbana, IL 61801",1950,4bd,Trulia,40.12022552760577,-88.21954380072899
385,"413 W  Main St, Urbana, IL 61801",995,2bd,Trulia,40.113267,-88.21253225000001
386,"111 W Park St, Urbana, IL 61801",605-749,Studio-2bd,Trulia,40.117197132522776,-88.207854391654
387,"710 S  Race St, Urbana, IL 61801",710,1bd,Trulia,40.10681666666667,-88.208704
388,"1910 E  Country Squire Dr, Urbana, IL 61802",1635,4bd,Trulia,40.104994,-88.185658
389,"209 W Griggs St, Urbana, IL 61801",950-1250,1-2bd,Trulia,40.11430706122449,-88.20988340816326
390,"1504 Lincolnwood Dr, Urbana, IL 61802",1300,3bd,Trulia,40.100401278391075,-88.18547484410517
391,"1301 E  Harding Dr, Urbana, IL 61801",615,1bd,Trulia,40.093754869215154,-88.19283981433439
392,"1117 E  Willard St, Urbana, IL 61801",1150,2bd,Trulia,40.0843445,-88.2051467
393,"502 W  Elm St, Urbana, IL 61801",645,Studio,Trulia,40.11186625,-88.21355288900611
394,"803 E  Harding Dr, Urbana, IL 61801",1050,2bd,Trulia,40.0938328,-88.1934196
395,"807 W Oregon St, Urbana, IL 61801",1295,2bd,Trulia,40.10735314285714,-88.21792748979591
396,"1605 Adams St, Urbana, IL 61802",1600,3bd,Trulia,40.09896757924378,-88.18891816970326
397,"712 W  Green St, Urbana, IL 61801",1225,2bd,Trulia,40.1108435,-88.217326
398,"811 W  Oregon St, Urbana, IL 61801",1450,4bd,Trulia,40.10735257142857,-88.21797781632652
399,"106 S Coler Ave, Urbana, IL 61801",1500,3bd,Trulia,40.111858363530644,-88.21595479412682
400,"712 W  Illinois St, Urbana, IL 61801",950,2bd,Trulia,40.109191140382386,-88.21636053908834
401,"805 W  California Ave, Urbana, IL 61801",1350,2bd,Trulia,40.10817452544598,-88.21791155613782
402,"909 Crestwood Dr, Urbana, IL 61801",1155,3bd,Trulia,40.10342463461642,-88.19767145568963
403,"611 W  California Ave, Urbana, IL 61801",2800,4bd,Trulia,40.108086,-88.2157935
404,"808 W Illinois St, Urbana, IL 61801",1295-1600,2-3bd,Trulia,40.10916836734694,-88.21797689795919
405,"802 W  Illinois St, Urbana, IL 61801",745,1bd,Trulia,40.10916959183673,-88.2179012244898
406,"603 S  Scottswood Dr, Urbana, IL 61802",1240,3bd,Trulia,40.110848,-88.173598
407,"1009 S  Cottage Grove Ave, Urbana, IL 61801",2200,3bd,Trulia,40.10414125210775,-88.19576572832634
408,"701 W Elm St, Urbana, IL 61801",1125-1350,2-3bd,Trulia,40.1112446,-88.216335
409,"508 W  Griggs St, Urbana, IL 61801",675,1bd,Trulia,40.114590187326826,-88.21286122618424
410,"1105 W  Main St, Urbana, IL 61801",475,2bd,Trulia,40.1142176,-88.22292885
411,"703 Macarthur Dr, Urbana, IL 61802",1611,4bd,Trulia,40.10711964176092,-88.1716058784089
412,"201 S Busey Ave, Urbana, IL 61801",815-1035,1-2bd,Trulia,40.11132,-88.217847
413,"606 W  Ohio St, Urbana, IL 61801",1300,1bd,Trulia,40.103997199999995,-88.21518014212494
414,"Westgate Apartments, Champaign, IL 61821",685-860,1-2bd,Trulia,40.12835405,-88.27422816319176
415,"404 Edgebrook Dr, Champaign, IL 61820",615,Studio,Trulia,40.13146520502175,-88.24850222689274
416,"Baytowne Apartments, Champaign, IL 61822",1010-2255,1-2bd,Trulia,40.14186155,-88.26459151269773
417,"Prospect Pointe, Savoy, IL 61874",1175-1410,1-2bd,Trulia,40.0680035,-88.2519963149408
418,"408 S  Prairie St, Champaign, IL 61820",1855,2bd,Trulia,40.11243444897959,-88.24833775510204
419,"202 E  Daniel St, Champaign, IL 61820",1050,4bd,Trulia,40.1082852,-88.23655539963613
420,"520 Neil, Champaign, IL 61820",1550-1720,1-2bd,Trulia,40.12076925,-88.24329427507661
421,"E University Ave, Champaign, IL 61820",1010-1380,Studio-2bd,Trulia,40.1163536,-88.2329352
422,"507 W  Green St, Champaign, IL 61820",805,2bd,Trulia,40.110058571428574,-88.25031018367348
423,"101 Misty Cv, Savoy, IL 61874",1980,3bd,Trulia,40.067704,-88.252678
424,"209 N  Neil St, Champaign, IL 61820",2000,1bd,Trulia,40.11762387102626,-88.24364211290872
425,"209 N  Neil St, Champaign, IL 61820",2000,1bd,Trulia,40.11762387102626,-88.24364211290872
426,"209 N  Neil St, Champaign, IL 61820",2000,1bd,Trulia,40.11762387102626,-88.24364211290872
427,"209 N  Neil St, Champaign, IL 61820",2000,1bd,Trulia,40.11762387102626,-88.24364211290872
428,"612 W  John St, Champaign, IL 61820",1500,2bd,Trulia,40.10909406808174,-88.25317218222811
429,"2103B Melrose Dr, Champaign, IL 61820",1385,2bd,Trulia,40.08199,-88.253573
430,"508 E  University Ave, Champaign, IL 61820",1609,1bd,Trulia,40.1166304,-88.23129279057903
431,"801 Hartwell Dr, Savoy, IL 61874",1350,2bd,Trulia,40.04481185,-88.2597877113827
432,"302 W  Eureka St, Champaign, IL 61820",695,1bd,Trulia,40.12556997979798,-88.2470573030303
433,"1610 W  John St, Champaign, IL 61821",1350,2bd,Trulia,40.10904832653061,-88.2730296122449
434,"507 W  Kirby Ave, Champaign, IL 61820",1620,5bd,Trulia,40.09801524489796,-88.24971936734694
435,"401 1/2 W  Vine, Champaign, IL 61820",1730,4bd,Trulia,40.1221295,-88.2440244
436,"807 Hartwell Dr, Savoy, IL 61874",1200,2bd,Trulia,40.04382665,-88.25977767485301
437,"606 N  James St, Champaign, IL 61821",1495,4bd,Trulia,40.121514408163264,-88.26486006122448
438,"229 E  Lincoln St, Saint Joseph, IL 61873",695,1bd,Trulia,40.1113889,-88.0338173
